authorDisplayName,textDisplay,likeCount,publishedAt
@muhammedrashid2757,I see a fedex vechicle passing behind your window 35:32,1,2024-02-18T05:21:56Z
@SkillzMDA,I will not be using these goggles. Not getting my eye matrix copied and stolen. My own personal security risk!! VERY RISKY!!,0,2024-02-18T04:40:07Z
@user-bx4dc9nm1x,Next time force ghost persona filter,0,2024-02-18T04:36:27Z
@superchargr828,Readers+Android = Apple vision pro,0,2024-02-18T03:01:59Z
@ImSaneee,Cool enough but i wouldnt pay that much for it,1,2024-02-18T02:23:03Z
@Albert_Slzr,"Your hands trought the headset lens looks like a simulation, not the real hands. It looks funny.",0,2024-02-18T02:10:08Z
@techienate,"Wild, it really looks like the future. If I could play PCVR games with it, I'd want it.",0,2024-02-18T01:57:53Z
@lunabeann,Im kinda blown away apple would even bother developing this,0,2024-02-18T01:10:15Z
@lunabeann,I feel like needing to look at the thing you are controlling is stupid and un efficient,0,2024-02-18T00:42:35Z
@vee7s-end209,One thing similar in ad and reality dark skin 😂,0,2024-02-18T00:36:22Z
@cedrics7374,"Looked amazing until you mentioned the price point 😮 not as adventurous as you, need some decent reasons to spend that cash",0,2024-02-18T00:18:12Z
@motomandan2834,too bad apple sucks,0,2024-02-17T23:57:44Z
@robertbalfe6216,"Its like your just a pasted animation of what it recorded on setup, and the mic has it own coded work to move what it grabbed on setup for your person.",0,2024-02-17T23:31:32Z
@rayenseraus7961,just called it hybrit end off discution,0,2024-02-17T22:39:15Z
@NARRASSAFilmes,Headache?,0,2024-02-17T22:35:40Z
@DavidKhudaverdyan,Did anyone already comment it mA*h doesn’t measure the energy. mWt*h does. So you need to multiply it by the Voltage do get the energy. It has higher voltage than standard power banks for smartphones,0,2024-02-17T22:12:27Z
@thesis_gaia7960,"So they where relaunching the same phone since 2010 just changing the price and removing features to fund this thing, heh?",0,2024-02-17T19:32:16Z
@robertvazquez2964,For all the data they will be stealing from us these things should be free I rather go do real life activities with my time and money,0,2024-02-17T19:30:27Z
@AiAbuser10,I eat chicken,0,2024-02-17T18:41:56Z
@spoiledbabykitty,How long till someone hacks the personas so you end up talking to hello kitty during your work meeting.,0,2024-02-17T17:51:04Z
@Hugh_Junet,Apple going to find a way to drop the Vision Pro max in a year,0,2024-02-17T17:15:36Z
@kesha4273,Goodbye peoples social life and human Interaction,4,2024-02-17T15:40:34Z
@BrentBestwick,ReadyPlayerOne right on schedule,0,2024-02-17T15:30:42Z
@mtpcomputer4932,so you figured out why?,0,2024-02-17T15:24:04Z
@victorarregnelle8976,i guess i changed my mind. I wouldn't mind it that much to have a chip brain implant,0,2024-02-17T14:19:44Z
@silverlw1,Gay!,1,2024-02-17T14:18:18Z
@Youtubedownloaduk,Thanks for the great easy to follow videos..! Worth a sub! Just wondering when it will be coming to the uk? 🎉,0,2024-02-17T12:46:19Z
@brankogredelj6153,"This is nothing but impressive. It's a similar technological leap to iPhone 1, and with an equally high degree of refinement of ideas and execution. Steve would be proud.",1,2024-02-17T09:51:02Z
@davethekiwibloke,"This is going to be only a niche product...the price is waaaaay to high for what it delivers, yes it's good quality, but really, who in the real world is going to spend that much on what really is just a fancy ipad...a handful of die-hard apple fans yes, but it's not going to convert anybody using existing PCVR or standalone headsets that are as good, if not better in many ways, and have a massive catalogue of apps and experiences already in place to utilise.",0,2024-02-17T09:50:12Z
@sanilf5889,"You are wrong, removing cable is not the only way to turn off vision. Press both the buttons on the top at the same time, and it will ask you to turn off power. @marques",0,2024-02-17T07:24:04Z
@luckzzyyFR,Advanced Tech IS Magic.,0,2024-02-17T06:52:20Z
@luckzzyyFR,If we showed this to someone in the 1700s they would think it's magic,0,2024-02-17T06:51:57Z
@luckzzyyFR,"these are absolutely awesome, tech is definitely improving wow",2,2024-02-17T06:51:31Z
@steadyrow,they need to open up their soft to independent developers more. That's where the cool shit is gonna happen.,0,2024-02-17T06:10:04Z
@ThermaL-ty7bw,"when prices drop from 3499 to about 499 , give me a call 
and even That is a price WAY to high for the product you get ...
it's not made of gold , now is it .. ? it's the AI you're paying for and we all know That isn't anything special , at all , it's AI , code on a chip , that's it ...",1,2024-02-17T03:25:06Z
@johnboyjoy,"**$3000 product**

No off button",0,2024-02-17T03:08:55Z
@johnboyjoy,All the weight on the front of my face? Kinky,0,2024-02-17T03:07:44Z
@AyanBgYT,THE GREATEST HEADSET THATS EVER LIVED!!!!!!!!!!,0,2024-02-17T02:29:01Z
@davidpardo4669,"Google glasses were way better in the sense of style and not looking crazy tho, imagine they continued that path...",0,2024-02-17T01:28:21Z
@v0id_scaveng3r36,"man, i too love the ""Ready Player One"" series too! glad none of this is real :D",0,2024-02-17T01:08:43Z
@joesith9309,Great video. Well done. I also like that while you’re talking apple integration you’re featuring a Samsung phone for your video notes.,0,2024-02-17T00:27:37Z
@JishanRumi,"Please buddy stop using it. Areas covered by it not getting sunlight. Specially dont use it outside under direct sunlight or in nice summer trip. 
Soon everyones face is going to turn into something similar after removing bikini 😁🤣😁",0,2024-02-16T23:35:58Z
@uncharted7againblackking256,No youtube nope i wont buy it until they add at least youtube,3,2024-02-16T20:44:13Z
@AraceliLunamendez,Xeventy's strategic partnerships reflect a forward-thinking approach. Looking forward to the positive ripple effects!,0,2024-02-16T20:34:11Z
@real_elPANTERA,"Using that in public only indicates that you have good loot to steal.
Also, mark my words: Apple will see and record EVERYTHING.",0,2024-02-16T20:26:35Z
@mynnwoo,"I guess I won't buy Vision Pro until I can type fast with it, otherwise the dumb keyboard would drive me crazy",0,2024-02-16T20:15:22Z
@saidul02,i will be on it from gen3,0,2024-02-16T20:05:20Z
@hayat4251,Like if you want Tony Stark to be the next CEO of Apple.,0,2024-02-16T19:52:10Z
@kathinacalip2046,well covered:),0,2024-02-16T19:38:31Z
@kadrikarakoc807,"imho using VR headsets anything other than immersive gaming, feels a lttle ''forced'' to me. You can watch movies in a real screen rather than a virtual one, yo can read messages, open music or play candy crush on your phone, rather than your virtual floating screen. Using VR for these things is like using it for saying i am using it. But there is no other way than VR headset to feeling like sitting inside a racing car. Affordable way at least, if you are rich you can build a 100k simulator setup :D",0,2024-02-16T19:28:10Z
@PeBoVision,"VR Gaming ????? If I'm going to spend 4 Grand on a headset, I need to know how well it does with Steam VR??? How (and how well) do games control ?  Every other feature is just uber-cool gadgetry, not (imo) worth paying 4 Grand for when there are other pro-level alternatives in a lower price space.
I know Apple hates to focus attention on gaming, but it is a large portion of the headset demographic. Also, how well does it interconnect with non-Apple hardware for us mere humans?",0,2024-02-16T19:24:13Z
@Duanys_Porto,"I think the future version will be a light helmet with everything integrated, airpods,vision pro and the chip of Elon😮",0,2024-02-16T19:10:45Z
@kadrikarakoc807,that persona part was like some a fcked up  black mirror thing.,0,2024-02-16T19:07:48Z
@philliponfri7938,Have you or anyone with one tried to use it to decorate a room let's say. Can you take furniture from a pic or store etc.. and place it into the room to see what it will look like?,0,2024-02-16T18:53:28Z
@vlad-n3l7e,I find it cool,0,2024-02-16T18:37:41Z
@nathanburgett1599,A battery discharging while chargimg kills the max life of the battery rather rapidly.,0,2024-02-16T18:27:35Z
@nicola_fiorentino,"so you can have a legal hallucination about the reality. You can live in a boring town, but work next to a river in the mountain (until you take the Vision Pro off). This things makes h€ro1n useless.",0,2024-02-16T18:00:42Z
@wazeershaik2543,Imagine gaming with this. Using the controller ofcourse,2,2024-02-16T16:54:07Z
@joyfulisabel5017,"They are isolating us more and more, we don’t need this crap",0,2024-02-16T16:17:58Z
@pepetotm,I hope blood flow to our face or eyes is smooth like we're not wearing it.,0,2024-02-16T15:38:51Z
@sasankaChandradasa,They are the game changers!!!!,0,2024-02-16T14:50:18Z
@Himmelgrau68,"With all these cool new augmented reality headsets coming out, I wonder if it is worth it to buy a new TV?",0,2024-02-16T13:48:07Z
@lokingloking,u use android...shame on u :),0,2024-02-16T13:12:05Z
@ummaindianboy,"OMG, Marques Bro It's Truth. 
I Was Not To Awareness.",0,2024-02-16T12:35:52Z
@navoo7007,watching from my quest 3,0,2024-02-16T12:34:02Z
@skyd34th,"It's a pity that it has to be labeled as a 'spatial computer' instead of being recognized as Apple's AR/VR device with controllers. I would prefer Apple to compete with Quest 3, leveraging the power of the M2 chip, micro-OLED screens, and their superior tracking quality. This could enable games like Resident Evil Village to reach PS5 quality on a wireless device.",0,2024-02-16T12:13:39Z
@janisir4529,This is a lot of tech to do basically nothing important.,0,2024-02-16T12:11:38Z
@LuxuryYacht-y4m,And here we thought Google Glass looked nerdy.,0,2024-02-16T11:09:26Z
@layeredman2856,Time to goon with this,0,2024-02-16T11:01:22Z
@jupreindeer9500,Remarking on the thumb nail. Left: Diving goggles. Right: Those glasses from the 'V' series.,0,2024-02-16T10:11:38Z
@Matt-nw2te,This is cool and also absolutely scary!,0,2024-02-16T09:59:34Z
@JacksJ007,You could use YouTube on your laptop via these,0,2024-02-16T08:24:48Z
@exploringlife738,"The Missing Piece: a review of what happens if you use VR for an extended time, especially for full-time work environments. Back in the 1990's I was at a seminar featuring Maxine Brown of UIC's ImmersaDesk. Wearing no headset, and seated at a non-VR table, she was unable to speak without her hands floating around her, memory-driven, as if plucking information within her VR space. Now ... I test at 99% Spatial Reasoning, and would adore using VR for everything ... but having seen her inability to disengage her body enough to retrieve thoughts and vocalize without that accompanying physical mimic ... made me realize I would never really want to go down such a virtual rabbit hole when I already enjoy an internal spatial vr-type-ability on my own. I felt sad for her artificial VR tick, but also felt free and at peace for myself over a technology I'd (needlessly) yearned over for decades.,",1,2024-02-16T06:31:46Z
@sarys73,"Simply put why it sucks. I already hate having to wear eye glasses. Wearing this, even worse. Gesture instead of move wrist and just a click of a mouse, is reall shitty. I wouldn't buy this if it were $50. $25 maybe",1,2024-02-16T05:35:54Z
@chronix1584,The moment you realize you're already wearing the headset,0,2024-02-16T05:23:17Z
@tzeffsmainchannel,"26:39 That's because in the ads, the camera is not looking from an angle upwards to the user. The camera must be facing the Apple Vission Pro directly!",0,2024-02-16T04:35:17Z
@tzeffsmainchannel,"The Vision Pro *could be* the best ""mobile phone/music pod/internet/gaming device"" of the decade! 32:35
But *its price is the Real Killer!!!*",0,2024-02-16T04:25:22Z
@ducksmoker8491,"In the 1920's: We'll have flying cars and no disease or famine!
2024: Look, TV that you can wear on your head!",0,2024-02-16T04:23:01Z
@coolmgr1987,This gone be a revolutionary gadget in porn industry 😂,0,2024-02-16T04:01:44Z
@LM77va,30:01 Can't wear my glasses? Fuuhhhhh,0,2024-02-16T03:40:16Z
@ryandunn8317,Okay but what if you were talking to yourself or just talking making noise and you see a shadow start to appear but you are alone 😮😮😮,0,2024-02-16T03:24:45Z
@JosephmChen,Best tech review ever,0,2024-02-16T01:37:43Z
@zants_,"26:42 I feel like nobody's talking about the fact that the displayed eyes also sit higher on your face than in reality (at certain angles, like 26:33, they even look like they're on your forehead; in general, though, they look 1-3 cm higher at all times), adding to the uncanny-valley feeling.  I'm interested why Apple didn't want to make them appear lower (more lifelike).",0,2024-02-16T01:30:22Z
@zants_,"26:08 ""The fog of w..."" -- me: he's not actually going to say 'war', right? -- ""....hatever""  -- OHHH",0,2024-02-16T01:25:58Z
@GG_Booboo,"It’s a VR headset, plain and simple!",0,2024-02-16T01:06:52Z
@Casualzz,"Why is no one talking about the battery on the headset other MKBHD here??? While the wire hangs around (like it is 80s and wires are hanging from headset to the walkman), battery lasts only measly horrible 2 hours... 2 ... hours... like, seriously? I am afraid to ask what is the charging time to be honest... but all in all - not my cup of tea... movin on...",0,2024-02-16T00:26:21Z
@NeuraPod,Great overview.,0,2024-02-16T00:19:45Z
@DanClapp,will there be a p hub app for this?,0,2024-02-15T23:09:24Z
@johnyliltoe,"I think I see where this is going. The vision pro will become an accessory to smaller, portable mac computers; they're liking keeping the battery separate to train their customers to get used to carrying something around. A separate computer piece would allow versatility in how it's used; both VR/AR and desktop modes, as well as allow the actual headset to shrink and become more comfortable.",4,2024-02-15T22:20:59Z
@chrismunoz3739,So can you wear glasses with it and what if you have no arms?,0,2024-02-15T22:19:54Z
@Intiiiiii,why does the mac have a windows background???,0,2024-02-15T21:31:28Z
@classicwinger6,"The hand calibration reminded me of the Community VR episode. “Calibrate the system by looking at your hands, then turning them over and looking at the back of your hands with a sense of wonder.” 😂",0,2024-02-15T21:23:53Z
@tzeffsmainchannel,"Apple is *CORRECT* not to call it a VR headset because it's a AR headset - *AUGMENTED REALITY* headset! Explaination: In VR, EVERYTHING is created digitally, hence VR videogames. On the other hand - *Augmented REALITY* shows you the *REAL world* ...but enhances it by adding a hud , text, colors, icons etc. for you to spot *real life objects* easier! 12:55 Ignore what I sadi! 😵‍💫",0,2024-02-15T21:06:40Z
@CryptoSapien,Have you ever seen the Magic Leap AR headset?,0,2024-02-15T20:43:32Z
@richardyaker3841,Can the display for MAC feature work with shell closed?,0,2024-02-15T20:20:44Z
@mikepeebles,AVP 2,0,2024-02-15T20:19:34Z
@realpowergm,Why only in this video i can go to home screen and still the video is playing in float… am not using youtube premium…. How this is possible in only this video?,0,2024-02-15T19:24:18Z
@baguettio,the apple vision pro is sad and stupid,0,2024-02-15T19:11:13Z
@Deltastuff_9,2nd most viewed on this channel 2w,0,2024-02-15T19:05:13Z
@Humble421,W video 💪,0,2024-02-15T17:57:40Z
@ElabDophins,Can you u play call of duty... Multi player,0,2024-02-15T17:54:00Z
@allergictobs9751,"They should have launched Skyrim on this, than I think 4000 would have been worth it.",0,2024-02-15T16:47:32Z
@Rockport1911,22:40 So in the future the Apple Vision Pro will be bundled with a MacBook thats missing its screen as an input method for Passthrough?,0,2024-02-15T16:30:03Z
@Rockport1911,"Nice video, as a noob I just dont see a use case for this longterm. Gaming on a 500 usd Quest 3 with some good titles to go with it, great hobby. But spending 3,5k usd on this without any great apps/ games at launch? What does watching a Youtube video on an augmented moon give me more than my PC setup? Apple products usually aint a good investment but this sounds like a very expensive niche product to me. Then theres all the practical limitations of having a headset on when the task could very well be done with a normal screen setup much more comfortable...",0,2024-02-15T16:24:03Z
@malsawmtluangapachuau8406,Soon we will play Sword art online😂,0,2024-02-15T16:12:28Z
@MicheleeiRettili,"as a proof of concept, this is the first step of an awesome AWESOME technolgy.",1,2024-02-15T15:46:30Z
@jrkjrk5994,😅😢😢😢😢f,0,2024-02-15T14:45:03Z
@kontploffing,"I actually, literally like this video


.... 🎉🎉",0,2024-02-15T13:14:12Z
@chipperlevy8130,Pupils and charging,0,2024-02-15T13:05:44Z
@JAB_the_Tab,it's uncanny because of the eyes. they're too bright,0,2024-02-15T12:52:27Z
@Shwed1982,Vr is such an overhyped scam,0,2024-02-15T11:42:24Z
@user-um7tw6kx4r6,2:00... I'm sure they'll figure out how to make them lighter/smaller so ladies won't get a MIGRAINE from wearing them. Until then I won't try any of these huge VR headsets,0,2024-02-15T11:35:10Z
@hyperterminal_reborn,"One huge downside is practicality. As well as the Mac Connect thing or the Apple Music app works on the Vision Pro, tell me, how many times are you actually going to go through the effort of putting a whole half a kilogram aluminum case on your head and charge it additionally, carrying it in a case that’s like 5 times thicker than your MacBook. 

VR/AR headsets are exactly where they were about ten years ago: cool gimmicks that’ll just collect dust after the first month or so of usage.

The only way VR/AR picks up is if they manage to shrink it to a smaller form factor with all day battery life. The former, Google already tried with Google Glasses and were partly successful but with the battery technology storage today, no way it’s gonna be possible to store all day battery life in a package that small. 

And above all, charging absurd amounts, upwards of 3000 dollars is gonna steer people away all the more, it’ll be nothing more than a shiny toy.",0,2024-02-15T11:34:22Z
@mmxvll2796,15:03 wdym marques 😂😂😂 wdym 😂😂😂😂😂,0,2024-02-15T11:17:27Z
@TomatoMayhem,"Let's be honest, these are gonna be used to watch porn and binge TikToks. Apple and other companies will use these to further track your every single move and behaviors and you will no longer even own your thoughts. 
You will loose that last part of your humanity and further disconnect you from the actual world until you have no relation to it. 

The tech on display here is awesome for sure, but it will be used for sinister and predatory purposes and we will see suicide rates and depression on a scale we have yet to even fathom if these are to replace our phones. 
Don't buy into your own doom. Slow things down in your life, be more assertive with your time and actions. Stay in reality for a while and you will be better off for it.",0,2024-02-15T11:00:05Z
@sandracockrum17,Can turn off with the headset buttons & immersively.  You don't simply pull the power - and ma6be shouldn't.,0,2024-02-15T10:58:55Z
@SaltAndPepper.4U,"I am wondering .. like I saw in an ad, people wearing shuch headset are walking on road and pinching doing their stuff simultaneously. If for some reason, the camera feed screen fails to refresh, and the person doesn't catch this immediately. And if he was crossing road in hurry, a vehicle which is still away as per the headset, would crash with him in realtime.",0,2024-02-15T10:09:30Z
@lukacrayz,Why would you willingly give away all your biometric data to a company so you could be hacked at any time?,1,2024-02-15T08:39:07Z
@MathwisYT,"I dont get these ""personas"" or avatars... Just put my actual face there. Sounds like a solution in search of a problem. Also the outside looking screen and sensors that are only for facial recognition are expensive power hungry dead weights. And that is coming from me, a sci-fi lover...",1,2024-02-15T08:32:01Z
@aghasheeraz1,These are very expensive in Pakistan🙄,0,2024-02-15T07:15:36Z
@tinafeyalien,So the Apple Vision Pro is racist,0,2024-02-15T07:08:43Z
@LastsailorEgy,"It has been very long since I saw such an impressive, fresh video, kudos to the product and the presenter.",1,2024-02-15T05:29:04Z
@aurangzebshaikh7790,Awesome ❤,0,2024-02-15T05:01:46Z
@joshmorais81,You can shut it off while using it without taking the plug out,0,2024-02-15T04:39:33Z
@depreciatingasset,The battery comments are surprisingly ignorant for the caliber of this channel and Jerryrigeverything explained it quickly. It's bcz the voltage is much higher. You have to look at power in Wh not mAh,0,2024-02-15T03:55:23Z
@nedbigsby8351,20:16 see yeah,0,2024-02-15T03:36:08Z
@AikooGR86,This is insane!! Bro I can hook up to the computer and play games while having I music and discord open,0,2024-02-15T03:27:34Z
@Styeeziez,Just stumbled on your review and channel. My only comment/perspective (slight at best): This is like FPV to me as when you are placing your body into the imaginary cockpit of a drone you are augmenting your reality. I wonder if that learning curve is lessened?,0,2024-02-15T02:36:22Z
@MostlyFree-vh1uq,This is the dumbest tech I've seen in awhile lol,0,2024-02-15T02:05:50Z
@eyesbehinddarkness,This product should be banned,0,2024-02-15T01:33:50Z
@BLK_dimNd,"Actually the headset can be turned off. 
Press and hold the crown and the top button simultaneously for about 4seconds while wearing the headset and the option to switch off will appear. 
You can also shut it down through the general tab in settings.
Thank me later.",1,2024-02-15T00:41:27Z
@rollerblader5350,The Apple Vision Pro are cool for a day or two. Then you realise that you paid 4.000 for the experience and that they are almost useless....,0,2024-02-15T00:27:05Z
@valterpereiracjr,One of the best video I watched. I like how you were able to provide a lot of details about this product. I am definitively getting one Apple Visio Pro. Thank you!,4,2024-02-15T00:17:18Z
@TonyJacobs-ii3nh,One of the best tech reviews ive ever seen. i wasn't bored a bit and half and hour passed like it was 10 to 12 minute. great video as always,288,2024-02-14T23:35:54Z
@peterhertzog007,Was an amazing overview loved how the shadow appeared under window. Unfortunately after 3 fittings I had to return mine as it kept putting pressure on my sinuses and would give me a pressure headache. I'm sure this is not everyone's experience I hope it gets resolved so I can get anyone.,0,2024-02-14T23:22:54Z
@vwiccy,"Great review - my interest level is just slightly increased … some promising steps for the future - but currently I’m thinking ‘oh my neck’, lol",0,2024-02-14T23:14:58Z
@-vaniii-,"4:48 the battery is 13v so the low mAh makes sense, the energy is still abt the same as a 10 000 mah power bank (also the voltage is interesting, it might actually be lithium iron phosphate cells in there)",0,2024-02-14T23:08:39Z
@flamburger05,This video convinced me to get an Apple Vision Pro. If I had the money.,0,2024-02-14T22:25:23Z
@Aapp-r5w,Fucking hell 30 seconds of ads 😮,0,2024-02-14T22:15:47Z
@markvaughan4278,it needs to adjust for presbyopia somehow without additional lenses.,0,2024-02-14T22:13:51Z
@mrcoolcanon,"Bruhhh, i feel like I'm not ready for the future at alll",0,2024-02-14T21:55:18Z
@neck10,unfortunately for me i’m extremely nearsighted so i couldn’t use this even if i could afford ot,0,2024-02-14T21:30:36Z
@invest_in_dogecoin6398,White countries matter,0,2024-02-14T21:28:38Z
@invest_in_dogecoin6398,White lives matter,0,2024-02-14T21:28:29Z
@MightySheep,I dunno why I just watched this whole thing I dont even care about VR headsets,1,2024-02-14T21:08:42Z
@jonnyreverb,"Have you ever used Steam in VR? Things that stay in place are not new, that's how you walk around VR rooms without running into the wall. So this thing tracks your eyes (HTC 2017), it has a better camera, and knows when you pinch your fingers... I'll wait for the Chinese or Android knock-off.",0,2024-02-14T20:45:58Z
@kia11067k,"thats actually amazing cool, won't buy but very cool",0,2024-02-14T20:33:29Z
@esneksama,"yow, can't wear that in the streets of San Fran....it will snatched right away ..",0,2024-02-14T20:32:59Z
@arielsokol1307,"Marques delivers an exceptional breakdown of the Vision Pro, showcasing its remarkable features and potential applications with unparalleled clarity. His thorough examination of the device's capabilities, particularly the innovative eye and hand tracking technology, highlights its revolutionary impact on the VR landscape. 

While addressing the downsides of the Vision Pro, including its weight, battery life, and current app selection, Marques maintains an objective and balanced perspective, ensuring viewers receive a comprehensive evaluation. His insightful analysis encourages critical thinking and fosters meaningful discussion about the future of VR technology.

Marques, this is the first time I've seen a video of yours.  18.4 million subscribers?  Wow.",3,2024-02-14T20:12:16Z
@tangowhiskeybravo,Awesome intro. Thanks!,0,2024-02-14T19:23:51Z
@emmanuelalabi1560,"Ive never understood a topic like today 
Bro is a born lecturer",0,2024-02-14T19:23:16Z
@obethermy,They look like the ones in the movie Ready Player One,0,2024-02-14T19:16:33Z
